,height,geometry
5184,27.78,"POLYGON ((370317.1207999997 3284747.613299999, 370318.926 3284747.728599999, 370319.1693000002 3284744.248400001, 370322.4357000003 3284744.436799999, 370322.2874999996 3284747.943299999, 370328.0558000002 3284748.311699999, 370328.4227999998 3284744.0406, 370331.6626000004 3284744.249199999, 370332.0328000002 3284738.1558, 370313.3870999999 3284737.3221, 370313.1237000003 3284741.499199999, 370313.1338999998 3284741.4998, 370317.1207999997 3284747.613299999))"
5185,34.24,"POLYGON ((370318.926 3284747.728599999, 370322.2874999996 3284747.943299999, 370322.4357000003 3284744.436799999, 370319.1693000002 3284744.248400001, 370318.926 3284747.728599999))"
5186,30.09,"POLYGON ((370116.6209000004 3285033.8157, 370117.6706999997 3285038.240900001, 370118.4126000004 3285038.0638, 370117.3539000005 3285033.640699999, 370116.6209000004 3285033.8157))"
5187,20.87,"POLYGON ((369577.3371000001 3284940.8346, 369580.5443000002 3284940.3386, 369579.9347000001 3284937.0382, 369576.8594000004 3284937.7455, 369577.3371000001 3284940.8346))"
5188,19.84,"POLYGON ((369542.8465 3284956.212099999, 369541.4256999996 3284956.4005, 369542.1588000003 3284962.390699999, 369543.6157999998 3284962.286699999, 369542.8465 3284956.212099999))"
5189,29.06,"POLYGON ((369555.8383999998 3284960.625399999, 369558.4577000001 3284960.2761, 369558.1730000004 3284957.5286, 369560.0071999999 3284957.2404, 369559.5197999999 3284954.138699999, 369553.2597000003 3284954.9394, 369553.6144000003 3284958.127599999, 369555.4945 3284957.918400001, 369555.8383999998 3284960.625399999))"
5190,29.04,"POLYGON ((369570.71 3284958.5997, 369573.3846000005 3284958.247099999, 369573.0048000002 3284955.6096, 369574.8256000001 3284955.3599, 369574.3810999999 3284952.1174, 369568.1523000002 3284952.9233, 369568.5053000003 3284956.1351, 369570.3263999997 3284955.935000001, 369570.71 3284958.5997))"
5191,20.47,"POLYGON ((369587.0846999995 3284956.411, 369586.2571 3284950.474099999, 369584.8187999995 3284950.676999999, 369585.5581 3284956.615599999, 369587.0846999995 3284956.411))"
5192,31.67,"POLYGON ((370106.3161000004 3284940.8475, 370109.4940999998 3284939.738500001, 370109.2960000001 3284939.170700001, 370106.1232000003 3284940.2947, 370106.3161000004 3284940.8475))"
5193,27.17,"POLYGON ((370111.6482999995 3284955.6691, 370114.7646000003 3284954.4712, 370114.5641000001 3284953.910800001, 370111.4299999997 3284955.0623, 370111.6482999995 3284955.6691))"
5194,26.77,"POLYGON ((369876.5536000002 3284854.0624, 369880.1009999998 3284854.636600001, 369880.2949999999 3284853.433900001, 369876.7374999998 3284852.857999999, 369876.5536000002 3284854.0624))"
5195,24.84,"POLYGON ((370219.1157 3284816.751, 370217.8797000004 3284817.013599999, 370219.0515999999 3284824.9948, 370220.3646999998 3284824.7081, 370219.1157 3284816.751))"
5196,22.02,"POLYGON ((370127.0361000001 3285114.0253, 370127.8534000004 3285114.126, 370128.3540000003 3285109.3586, 370127.5431000004 3285109.2544, 370127.0361000001 3285114.0253))"
5197,36.5,"POLYGON ((370143.9704 3285116.1118, 370144.4686000003 3285111.4301, 370143.1251999997 3285111.2574, 370142.6430000002 3285115.9483, 370143.9704 3285116.1118))"
5198,20.24,"POLYGON ((370277.2285000002 3285074.4005, 370276.2898000004 3285075.2543, 370281.5401999997 3285081.0655, 370282.4768000003 3285080.2074, 370277.2285000002 3285074.4005))"
5199,32.99,"POLYGON ((370237.2259 3284842.917300001, 370246.5853000004 3284842.362299999, 370246.5806 3284842.148, 370251.6744999997 3284841.9212, 370251.5844000001 3284837.8126, 370242.1173 3284838.2666, 370242.0184000004 3284839.533399999, 370237.1018000003 3284839.870100001, 370237.2259 3284842.917300001))"
5200,29.53,"POLYGON ((370236.9842999997 3284836.983100001, 370233.8508000001 3284837.1886, 370233.8650000002 3284837.392899999, 370229.8437999999 3284837.7543, 370230.3376000002 3284843.3258, 370237.2259 3284842.917300001, 370236.9842999997 3284836.983100001))"
5201,29.01,"POLYGON ((370225.8700000001 3284838.111400001, 370226.0334999999 3284843.581, 370230.3376000002 3284843.3258, 370229.8437999999 3284837.7543, 370225.9466000004 3284838.104499999, 370225.8963000001 3284838.108999999, 370225.8700000001 3284838.111400001))"
5202,29.01,"POLYGON ((370225.6172000002 3284843.605699999, 370226.0334999999 3284843.581, 370225.8700000001 3284838.111400001, 370225.4944000002 3284838.145099999, 370225.6172000002 3284843.605699999))"
5203,20.28,"POLYGON ((369810.943 3284890.3323, 369787.4972000001 3284884.716700001, 369784.9535999997 3284895.7355, 369808.1607999997 3284901.334899999, 369810.943 3284890.3323))"
5204,22.59,"POLYGON ((370127.5431000004 3285109.2544, 370128.3540000003 3285109.3586, 370128.8245000001 3285104.878, 370128.0186999999 3285104.778899999, 370127.5431000004 3285109.2544))"
5205,36.76,"POLYGON ((370144.4686000003 3285111.4301, 370144.9546999997 3285106.861500001, 370143.5943 3285106.6942, 370143.1251999997 3285111.2574, 370144.4686000003 3285111.4301))"
5206,30.53,"POLYGON ((370267.1549000004 3285103.551999999, 370274.7575000003 3285109.783600001, 370275.3382000001 3285109.058, 370267.676 3285102.8972, 370267.1549000004 3285103.551999999))"
5207,25.79,"POLYGON ((370094.0909000002 3285061.0272, 370086.3859999999 3285061.5076, 370086.4175000004 3285061.9287, 370094.1193000004 3285061.4485, 370094.0909000002 3285061.0272))"
5208,29.31,"POLYGON ((370089.2889 3285051.4453, 370093.4297000002 3285051.2192, 370093.4040999999 3285050.8397, 370089.2673000004 3285051.092900001, 370089.2889 3285051.4453))"
5209,29.31,"POLYGON ((370089.2889 3285051.4453, 370089.2673000004 3285051.092900001, 370085.6239999998 3285051.3158, 370085.6486 3285051.644200001, 370089.2889 3285051.4453))"
5210,21.92,"POLYGON ((370137.1491 3284875.703299999, 370129.1370999999 3284874.177100001, 370128.3932999996 3284878.042099999, 370136.4775999999 3284879.6461, 370137.1491 3284875.703299999))"
5211,25.94,"POLYGON ((370153.6056000004 3284897.696900001, 370153.2348999996 3284902.8225, 370159.3035000004 3284902.7512, 370159.0664999997 3284897.4615, 370153.6056000004 3284897.696900001))"
5212,25.12,"POLYGON ((370157.5993999997 3284887.3355, 370154.3465 3284887.452299999, 370153.9841 3284892.463500001, 370157.6136999996 3284892.4342, 370157.5993999997 3284887.3355))"
5213,25.32,"POLYGON ((370157.6136999996 3284892.4342, 370153.9841 3284892.463500001, 370153.6056000004 3284897.696900001, 370157.8415999999 3284897.5143, 370157.6136999996 3284892.4342))"
5214,23.8,"POLYGON ((370169.5241999999 3284890.749399999, 370158.7999999998 3284891.5141, 370158.9483000003 3284894.8234, 370170.0312000001 3284894.1248, 370169.8846000005 3284890.7237, 370169.5241999999 3284890.749399999))"
5215,28.81,"POLYGON ((370140.8312999997 3284870.8541, 370140.2505000001 3284875.1413, 370147.5307999998 3284876.1193, 370148.0154999997 3284871.8312, 370140.8312999997 3284870.8541))"
5216,25.0,"POLYGON ((370158.2988999998 3284880.3311, 370154.8724999996 3284880.174000001, 370154.3465 3284887.452299999, 370158.6111000003 3284887.2992, 370158.2988999998 3284880.3311))"
5217,25.08,"POLYGON ((370158.7687999997 3284890.8171, 370157.6091999998 3284890.8347, 370157.6136999996 3284892.4342, 370158.8408000004 3284892.4242, 370158.7687999997 3284890.8171))"
5218,23.38,"POLYGON ((370196.8766999999 3284783.455399999, 370192.1298000002 3284785.891100001, 370194.4353 3284792.573000001, 370199.3744000001 3284790.922499999, 370196.8766999999 3284783.455399999))"
5219,20.8,"POLYGON ((370112.9979999997 3284764.9563, 370110.0175000001 3284767.9388, 370112.3805 3284770.300100001, 370115.3608999997 3284767.317600001, 370112.9979999997 3284764.9563))"
5220,20.68,"POLYGON ((370118.0596000003 3284758.4552, 370116.2619000003 3284756.5876, 370111.2746000001 3284761.3882, 370113.1655000001 3284763.352600001, 370118.0596000003 3284758.4552))"
5221,24.73,"POLYGON ((370329.9247000003 3284769.021400001, 370330.0503000002 3284766.857999999, 370322.4576000003 3284760.6228, 370320.9787999997 3284762.420299999, 370329.9247000003 3284769.021400001))"
5222,24.55,"POLYGON ((370256.6622000001 3284863.2984, 370255.6237000003 3284854.1184, 370248.2659 3284855.1138, 370248.5141000003 3284856.869999999, 370246.2625000002 3284857.174699999, 370247.0541000003 3284864.422800001, 370256.6622000001 3284863.2984))"
5223,23.44,"POLYGON ((370259.5521999998 3284870.5262, 370259.2166999998 3284879.875, 370268.9642000003 3284880.2116, 370269.4711999996 3284871.0603, 370259.5521999998 3284870.5262))"
5224,23.53,"POLYGON ((369960.1224999996 3284854.2042, 369964.1325000003 3284893.6066, 369978.1333999997 3284892.106799999, 369974.8230999997 3284861.2051, 369960.1224999996 3284854.2042))"
5225,24.23,"POLYGON ((370249.4825999998 3284983.750299999, 370248.0295000002 3284983.8376, 370247.9926000005 3284983.089500001, 370246.6169999996 3284983.1646, 370244.9495999999 3284983.2425, 370245.0373 3284985.5799, 370245.0899 3284986.3411, 370249.7061000001 3284986.0637, 370249.4825999998 3284983.750299999))"
5226,21.04,"POLYGON ((370105.8767999997 3284772.865700001, 370107.5837000003 3284774.4726, 370111.6646999996 3284769.584799999, 370110.0175000001 3284767.9388, 370105.8767999997 3284772.865700001))"
5227,30.86,"POLYGON ((370226.2340000002 3285084.0024, 370220.4961000001 3285077.256999999, 370218.4075999996 3285079.0209, 370224.0582999997 3285085.583900001, 370224.2581000002 3285085.8737, 370226.2340000002 3285084.0024))"
5228,29.34,"POLYGON ((370223.8201000001 3285077.2084, 370227.8228000002 3285073.630000001, 370226.5952000003 3285072.122300001, 370226.1902999999 3285072.448000001, 370222.426 3285075.6271, 370223.8201000001 3285077.2084))"
5229,22.94,"POLYGON ((370247.0970000001 3285078.041300001, 370244.7961999997 3285075.2963, 370242.5180000002 3285077.379799999, 370244.7017000001 3285079.988500001, 370245.6727 3285079.1994, 370247.0970000001 3285078.041300001))"
5230,28.79,"POLYGON ((370252.7616999997 3284849.5865, 370252.1409 3284841.9005, 370248.4365999997 3284842.065400001, 370248.8251 3284846.130799999, 370249.1721000001 3284846.1065, 370249.5575999999 3284849.861300001, 370252.7616999997 3284849.5865))"
5231,21.94,"POLYGON ((370165.7237999998 3284842.963300001, 370173.8799000001 3284838.9705, 370174.1402000003 3284838.851399999, 370172.2433000002 3284835.508199999, 370163.8605000004 3284839.5999, 370165.7237999998 3284842.963300001))"
5232,25.55,"POLYGON ((370164.6951000001 3284843.4669, 370166.2832000004 3284846.661699999, 370175.4643000001 3284842.1735, 370173.8799000001 3284838.9705, 370164.6951000001 3284843.4669))"
5233,27.22,"POLYGON ((370158.6436000001 3284949.616800001, 370162.6464999998 3284949.744200001, 370162.7344000004 3284939.015000001, 370158.8808000004 3284938.8824, 370158.6436000001 3284949.616800001))"
5234,27.22,"POLYGON ((370158.6436000001 3284949.616800001, 370158.9594999999 3284935.3243, 370154.4403999997 3284935.2377, 370154.3887999998 3284936.4625, 370154.0972999996 3284949.3347, 370154.0883999998 3284949.6259, 370158.6436000001 3284949.616800001))"
5235,28.95,"POLYGON ((370189.0344000002 3284950.0962, 370189.2127999999 3284941.2272, 370180.5151000004 3284940.918500001, 370181.1759000001 3284950.1523, 370189.0344000002 3284950.0962))"
5236,28.83,"POLYGON ((370171.3093999997 3284950.2228, 370171.0223000003 3284942.5342, 370171.7614000002 3284932.6657, 370171.8812999995 3284931.0647, 370171.7572999997 3284929.542400001, 370167.7242000001 3284929.447699999, 370166.6749 3284950.4922, 370171.3239000002 3284950.612299999, 370171.3093999997 3284950.2228))"
5237,27.46,"POLYGON ((370096.0856999997 3284931.807700001, 370098.3362999996 3284938.133199999, 370099.6715000002 3284941.969900001, 370112.1922000004 3284937.6503, 370111.8033999996 3284936.576400001, 370112.5691999998 3284936.3192, 370109.5837000003 3284927.125399999, 370096.0856999997 3284931.807700001))"
5238,23.09,"POLYGON ((370074.7577999998 3284973.927999999, 370074.7199999997 3284973.841800001, 370071.2981000002 3284966.040100001, 370064.1698000003 3284968.387700001, 370063.8964 3284967.309900001, 370046.2703 3284972.0287, 370047.7713000001 3284981.6428, 370062.8388 3284977.8199, 370074.7577999998 3284973.927999999))"
5239,24.89,"POLYGON ((370322.6813000003 3285045.2268, 370327.2203000002 3285044.239, 370325.2154999999 3285035.624500001, 370324.7137000002 3285033.4684, 370320.165 3285034.4146, 370320.6809999999 3285036.6318, 370322.6813000003 3285045.2268))"
5240,28.56,"POLYGON ((370314.7243999997 3285046.9583, 370322.6813000003 3285045.2268, 370320.6809999999 3285036.6318, 370312.8384999996 3285038.3739, 370313.2392999995 3285040.177999999, 370313.4937000005 3285041.377699999, 370314.7243999997 3285046.9583))"
5241,30.94,"POLYGON ((370274.5385999996 3285049.564300001, 370271.9747000001 3285051.4849, 370276.3229999999 3285057.471000001, 370290.6572000002 3285046.3336, 370283.7016000003 3285037.2338, 370277.9347000001 3285041.6414, 370280.9407000002 3285045.736300001, 370278.5284000002 3285047.509400001, 370278.4033000004 3285047.3377, 370274.8877999997 3285050.0122, 370274.5385999996 3285049.564300001))"
5242,22.07,"POLYGON ((370373.3410999998 3284963.422700001, 370373.2456 3284971.8444, 370383.8386000004 3284972.0703, 370383.8618000001 3284972.070800001, 370384.1114999996 3284963.818299999, 370373.3410999998 3284963.422700001))"
5243,23.02,"POLYGON ((370371.3227000004 3284963.3485, 370369.5747999996 3284972.6504, 370373.2325999998 3284972.995300001, 370373.2456 3284971.8444, 370373.3410999998 3284963.422700001, 370371.3227000004 3284963.3485))"
5244,24.66,"POLYGON ((370387.6755999997 3284963.9493, 370384.1114999996 3284963.818299999, 370383.8618000001 3284972.070800001, 370383.8386000004 3284972.0703, 370383.7253 3284974.2951, 370386.1135999998 3284974.406500001, 370386.2430999996 3284971.214299999, 370387.5433 3284971.346100001, 370387.6755999997 3284963.9493))"
5245,36.77,"POLYGON ((370084.5822999999 3284751.8957, 370074.0743000004 3284750.3957, 370072.9949000003 3284757.8882, 370083.5684000002 3284759.368000001, 370084.5822999999 3284751.8957))"
5246,36.81,"POLYGON ((370095.2977999998 3284753.4252, 370094.2741 3284760.867699999, 370104.8141000001 3284762.3552, 370105.8229999999 3284754.9276, 370095.2977999998 3284753.4252))"
5247,35.29,"POLYGON ((370086.1222000001 3284764.9212, 370090.3037999999 3284765.508400001, 370090.9970000004 3284760.405300001, 370094.2741 3284760.867699999, 370095.2977999998 3284753.4252, 370084.5822999999 3284751.8957, 370083.5684000002 3284759.368000001, 370086.8447000002 3284759.8266, 370086.1222000001 3284764.9212))"
5248,35.29,"POLYGON ((370086.1222000001 3284764.9212, 370086.8447000002 3284759.8266, 370083.5684000002 3284759.368000001, 370082.8766999999 3284764.465500001, 370086.1222000001 3284764.9212))"
5249,30.98,"POLYGON ((370316.8125 3284804.098200001, 370314.3963000001 3284803.9724, 370314.2588999998 3284806.895400001, 370314.5598999998 3284808.3268, 370316.5482999999 3284808.4169, 370316.3651000001 3284812.3444, 370324.5765000004 3284812.757300001, 370324.8864000002 3284805.9659, 370316.7725 3284805.5579, 370316.8125 3284804.098200001))"
5250,23.15,"POLYGON ((369958.4444000004 3284732.177200001, 369959.5805000002 3284739.4792, 369969.9619000005 3284738.633099999, 369970.3952000001 3284730.226199999, 369958.4444000004 3284732.177200001))"
5251,22.13,"POLYGON ((369485.3635999998 3285005.3298, 369485.5029999996 3285011.028899999, 369487.4828000003 3285010.9805, 369487.3093999997 3285005.331800001, 369485.3635999998 3285005.3298))"
5252,20.42,"POLYGON ((369655.5828999998 3284752.767899999, 369655.0329 3284755.393300001, 369659.2538999999 3284756.253799999, 369659.7991000004 3284753.6512, 369655.5828999998 3284752.767899999))"
5253,22.31,"POLYGON ((369527.7780999998 3284863.814999999, 369528.5506999996 3284859.6161, 369522.3881000001 3284858.4822, 369521.4094000002 3284862.7105, 369527.7780999998 3284863.814999999))"
5254,21.76,"POLYGON ((369469.5017999997 3284919.406400001, 369477.8446000004 3284940.757300001, 369477.6004999997 3284940.852600001, 369479.7675000001 3284943.550000001, 369484.1075999998 3284941.970100001, 369475.9005000005 3284918.822000001, 369471.3464000002 3284918.663699999, 369469.5017999997 3284919.406400001))"
5255,21.57,"POLYGON ((369469.3404000001 3285107.277899999, 369469.4139999999 3285107.066500001, 369470.0384999998 3285107.2837, 369470.3377999999 3285106.4232, 369458.9362000003 3285102.5285, 369458.4793999996 3285103.771, 369458.2801999999 3285103.724400001, 369457.7882000003 3285105.134, 369467.7795000002 3285106.734999999, 369469.3404000001 3285107.277899999))"
5256,23.1,"POLYGON ((369509.1597999996 3284908.892100001, 369510.2775999997 3284908.938200001, 369510.6748000002 3284900.922700001, 369509.5023999996 3284900.818299999, 369509.1597999996 3284908.892100001))"
5257,21.92,"POLYGON ((369790.3104999997 3284912.2315, 369790.0768999998 3284912.7764, 369796.0066 3284915.2908, 369796.2819999997 3284914.6413, 369790.3104999997 3284912.2315))"
5258,26.02,"POLYGON ((369722.1267999997 3285092.6598, 369722.2182 3285093.3478, 369731.2725999998 3285092.6982, 369731.1963 3285091.9156, 369722.1267999997 3285092.6598))"
5259,21.85,"POLYGON ((369952.7121000001 3284779.8576, 369952.6853999998 3284780.3627, 369968.4934999999 3284781.184800001, 369968.5207000002 3284780.671, 369952.7121000001 3284779.8576))"
5260,22.89,"POLYGON ((369604.7013999997 3285104.230699999, 369604.6427999996 3285105.706, 369606.9884000001 3285105.7992, 369607.0471000001 3285104.3211, 369604.7013999997 3285104.230699999))"
